Order Id,Product Id,Product Name,Region,Country Code,Marketing Channel,Purchase Platform,Account Creation Method,Purchase Ts,Created On,Ship Ts,Delivery Ts,Refund Ts,User Id,Currency,Local Price
ORD1069265,PROD105,Dell Mouse,Europe,IT,Online, direct ,Email,2024-10-11T23:06:04.750Z,9/23/2024,10/16/2024,10/18/2024,,USER06669,USD,48.72
ORD1069266,PROD105,Gaming Mouse, Latin America ,Chile, Partner , ebay,Email,8/29/2019,2019-08-23T11:24:53.666Z,2019-08-30T11:24:53.666Z,9/1/2019,,USER16779,USD,56.95
ORD1069267,PROD100,PS5 , North America ,MX,Online,eBay ,Email,6/18/2022,2022-05-31T06:50:45.226Z,6/25/2022,7/1/2022,,USER26601,USD,558.68
ORD1069268,PROD100, PS5, Latin America ,CL ,Mobile App,Shopify,Email,10/15/2024,10/2/2024,2024-10-22T02:56:39.179Z,10/24/2024,,USER14888,USD,584.55
ORD1069269,PROD104,logitech gaming headset,North America ,Mexico,online ,Walmart,Social,5/21/2021,4/29/2021,2021-05-26T17:26:37.531Z,2021-06-01T17:26:37.531Z,,USER38596,USD,123.06
ORD1069270,PROD101,Nintendo switch,Europe, Spain ,partner,eBay,Social,2023-07-04T05:31:27.855Z,6/8/2023,7/7/2023,7/10/2023,,USER07043,USD,244.71
ORD1069271,PROD105,Dell Gaming Mouse, Europe ,Germany, In-Store ,direct ,Email,2023-09-01T01:10:59.202Z,8/7/2023,9/2/2023,9/5/2023,,USER42142,USD,70.57
ORD1069272,PROD104, Gaming Headset,North America,United States, mobile app ,ebay,Social,10/10/2019,9/17/2019,10/14/2019,10/16/2019,,USER36584,USD,93.21
ORD1069273,PROD104, Logitech Headset,Asia Pacific,JP ,Mobile App,Direct,Social,12/22/2023,12/2/2023,12/27/2023,12/30/2023,,USER24830,USD,170.78
ORD1069274,PROD107, 27in 4K gaming monitor ,Asia Pacific , South Korea , In-Store , eBay ,Social,1/18/2025,1/9/2025,2025-01-21T18:29:43.715Z,2025-01-26T18:29:43.715Z,,USER18475,USD,518.5
ORD1069275,PROD106,External Storage , Latin America,AR, mobile app ,direct ,Email,3/4/2022,3/4/2022,3/5/2022,3/9/2022,,USER25915,USD,99.26
ORD1069276,PROD101,Nintendo switch ,Asia Pacific, South Korea,online , walmart,Social,2/10/2021,1/20/2021,2/11/2021,2/16/2021,,USER14274,USD,518.54
ORD1069277,PROD101, Nintendo switch,Latin America,Brazil , mobile app,Walmart ,Email,7/29/2022,2022-07-06T22:26:25.224Z,2022-08-03T22:26:25.224Z,8/7/2022,,USER06755,USD,335.04
ORD1069278,PROD104, Logitech Headset,Asia Pacific,Japan , Mobile App,shopify,,2/22/2022,2/15/2022,2/26/2022,3/3/2022,,USER21813,USD,93.72
ORD1069279,PROD106,1TB Storage,Europe,Italy ,mobile app,Walmart ,,1/26/2021,1/23/2021,2021-02-02T15:05:04.473Z,,,USER09792,USD,154.3
ORD1069280,PROD106, external storage 1tb,Europe ,United Kingdom,in-store,amazon,,8/29/2021,8/25/2021,9/1/2021,9/3/2021,,USER22399,USD,170.95
ORD1069281,PROD106,external storage 1tb ,North America, US,mobile app, Direct,Social,10/7/2022,9/9/2022,10/12/2022,10/14/2022,,USER27074,USD,113.82
ORD1069282,PROD104,Logitech Gaming Headset, Middle East ,UAE, Partner , Amazon ,Social,7/31/2021,7/20/2021,7/29/2021,8/7/2021,2021-08-15T19:01:49.628Z,USER10820,USD,101.06
ORD1069283,PROD102,Microsoft Xbox Series X,North America,MX,In-Store ,Walmart,,7/11/2019,2019-07-02T19:44:17.442Z,7/16/2019,2019-07-22T19:44:17.442Z,,USER43692,USD,408.63
ORD1069284,PROD100, Play Station 5 , North America,USA, online ,Walmart ,Email,2025-02-09T02:49:06.406Z,1/11/2025,2/10/2025,2/16/2025,,USER12496,USD,667.68
ORD1069285,PROD107,4K Gaming Monitor, Asia Pacific , South Korea,in-store ,Amazon,Email,2019-05-04T04:27:10.914Z,4/12/2019,5/9/2019,5/15/2019,,USER40479,USD,377.46
ORD1069286,PROD103, Dell Gaming Laptop,Middle East , Saudi Arabia , partner ,Direct,Email,9/11/2024,8/14/2024,9/16/2024,9/18/2024,2024-09-21T23:00:48.519Z,USER08408,USD,1980.53
ORD1069287,PROD100,PlayStation 5 ,Asia Pacific , South Korea , Partner , walmart,Email,5/12/2020,4/27/2020,5/15/2020,5/19/2020,,USER22808,USD,610.52
ORD1069288,PROD105,DELL Gaming Mouse, Latin America,CL , online, eBay ,Social,6/17/2022,5/28/2022,6/18/2022,6/20/2022,,USER10517,USD,55.42
ORD1069289,PROD103, DELL Gaming Laptop,Middle East,UAE,online,Direct ,,1/24/2023,2022-12-31T10:36:34.920Z,1/28/2023,1/31/2023,,USER18845,USD,1540.27
ORD1069290,PROD105, Gaming Mouse , Latin America ,Argentina,mobile app ,Amazon,Email,12/21/2021,12/19/2021,12/25/2021,12/27/2021,,USER09640,USD,135.44
ORD1069291,PROD102,XboxSeriesX,Latin America,BR,Online,Amazon,Email,8/27/2021,8/18/2021,2021-09-01T05:35:05.862Z,2021-09-04T05:35:05.862Z,10/1/2021,USER16807,USD,1099.77
ORD1069292,PROD104,logitech gaming headset,North America,Canada,In-Store, direct,Email,5/30/2022,2022-05-22T23:56:26.557Z,5/31/2022,6/5/2022,,USER23052,USD,123.35
ORD1069293,PROD105,Gaming Mouse ,Middle East,UAE,in-store ,ebay ,Social,2019-06-21T19:18:47.136Z,6/7/2019,6/24/2019,,,USER29842,USD,40.14
ORD1069294,PROD104, Logitech Headset, North America, CA,Online,direct ,Email,10/9/2023,9/28/2023,10/16/2023,10/20/2023,,USER26569,USD,84.55
ORD1069295,PROD100,PlayStation5,Asia Pacific, JP,in-store,amazon ,Email,2/20/2019,1/31/2019,,2/28/2019,,USER00500,USD,552.31
ORD1069296,PROD100,Playstation 5,Middle East, IL ,In-Store,Amazon ,Email,7/2/2022,6/10/2022,7/6/2022,2022-07-08T03:26:56.828Z,7/21/2022,USER26443,USD,463.67
ORD1069297,PROD102,Xbox SeriesX,Europe ,Italy ,mobile app, eBay,,9/27/2020,9/15/2020,,2020-10-04T00:11:05.493Z,,USER34995,USD,977.02
ORD1069298,PROD102,XboxSeriesX,Asia Pacific ,Japan , Online, direct ,Email,2019-05-13T22:03:50.976Z,4/20/2019,5/16/2019,5/20/2019,,USER01407,USD,453.63
ORD1069299,PROD107, 4K Gaming Monitor , Europe,DE ,Mobile App,eBay ,Email,4/1/2021,3/28/2021,2021-04-05T08:59:16.063Z,4/7/2021,,USER10532,USD,623.48
ORD1069300,PROD106, 1TB Storage, North America , USA ,Online, walmart,Email,4/26/2021,4/1/2021,2021-04-30T07:48:19.152Z,5/4/2021,,USER27550,USD,136.62
ORD1069301,PROD101,Switch, North America, MX, Mobile App,ebay ,,4/9/2019,4/4/2019,4/12/2019,,,USER08473,USD,319.62
ORD1069302,PROD101,NintendoSwitch, Latin America,Brazil,partner ,eBay,Social,12/17/2019,11/20/2019,12/21/2019,12/25/2019,,USER36255,USD,594.5
ORD1069303,PROD106,1TB Storage, Europe ,IT , Partner ,Amazon ,Social,7/19/2020,7/3/2020,7/24/2020,7/27/2020,,USER04313,USD,101.83
ORD1069304,PROD105,DELL Gaming Mouse ,North America, MX ,Mobile App, ebay ,Email,9/18/2023,9/1/2023,9/20/2023,9/24/2023,,USER33949,USD,63.3
ORD1069305,PROD104, logitech gaming headset , Asia Pacific , Singapore, online , direct,,2023-01-27T15:31:16.658Z,2023-01-06T15:31:16.658Z,2/3/2023,2/5/2023,,USER33759,USD,90.64
ORD1069306,PROD105,DELL Gaming Mouse , North America,MX,In-Store , Direct ,Social,8/8/2022,8/7/2022,2022-08-11T06:44:23.085Z,8/14/2022,,USER19003,US,71.64
ORD1069307,PROD102, Xbox SeriesX ,Asia Pacific ,SG ,mobile app, shopify,,10/27/2024,10/14/2024,,11/5/2024,,USER13746,USD,551.42
ORD1069308,PROD101, NINTENDO SWITCH ,North America,USA , mobile app , eBay,Social,1/8/2024,12/9/2023,1/9/2024,1/12/2024,,USER31123,USD,340.73
ORD1069309,PROD106, 1TB Storage ,North America,MX,Partner , Direct,,2025-02-08T22:35:01.699Z,1/17/2025,2/16/2025,2/19/2025,,USER49394,USD,119.21
ORD1069310,PROD101,NINTENDO SWITCH ,North America,CA,Online,Shopify ,,2/15/2025,2/9/2025,2025-02-22T17:23:47.660Z,2/26/2025,,USER49098,USD,357.01
,,,,,,,,,,,,,,,
ORD1069312,PROD107,"27"" 4K monitor", Europe , IT , Mobile App, Direct ,Social,2024-04-13T08:31:24.126Z,4/11/2024,4/17/2024,4/22/2024,5/16/2024,USER17997,USD,481.54
ORD1069313,PROD102,XboxSeriesX, North America, USA,mobile app,Amazon,Social,2/11/2020,1/17/2020,2/16/2020,2/21/2020,,USER40700,USD,635.73
ORD1069314,PROD101,Switch ,Asia Pacific, Singapore, mobile app , direct,Email,2021-01-04T22:46:01.501Z,12/15/2020,1/9/2021,1/14/2021,,USER02744,USD,503.72
ORD1069315,PROD102, Xbox Series X , North America ,USA , Online,walmart,Social,3/4/2022,2022-02-25T22:50:45.011Z,,3/9/2022,,USER10574,USD,665.77
ORD1069316,PROD102,XBOX SERIES X,Latin America, Brazil,Mobile App,eBay,,3/6/2020,2/29/2020,3/11/2020,3/13/2020,,USER45000,USD,666.71
ORD1069317,PROD104, Logitech Headset ,Latin America ,Brazil,In-Store,Amazon,Email,3/13/2019,2/25/2019,2019-03-14T19:17:54.860Z,2019-03-16T19:17:54.860Z,,USER03758,USD,86.06
ORD1069318,PROD103,DELL Gaming Laptop,North America,USA , mobile app ,Walmart,Email,8/4/2024,8/3/2024,2024-08-10T22:34:42.247Z,8/14/2024,,USER31064,USD,1857.69
ORD1069319,PROD100, Play Station 5,Latin America,AR, Online,Direct,Social,5/24/2020,4/25/2020,5/27/2020,6/1/2020,,USER19142,USD,747.01
ORD1069320,PROD102, Xbox SeriesX ,North America,United States,partner,shopify ,,2021-12-12T20:57:48.520Z,11/18/2021,12/14/2021,12/18/2021,,USER49004,USD,1310.66
ORD1069321,PROD100,PlayStation5 ,North America, CA,mobile app,Shopify,Email,2019-10-16T09:12:31.368Z,9/17/2019,10/20/2019,10/25/2019,,USER09589,USD,531.05
ORD1069322,PROD104,Gaming Headset,Middle East , UAE, partner , walmart ,Email,3/5/2022,2/20/2022,3/12/2022,3/14/2022,,USER29058,USD,104.92
ORD1069323,PROD107, 27in 4K Gaming Monitor ,Asia Pacific, Japan,online, Shopify ,Email,10/7/2022,9/10/2022,10/13/2022,10/16/2022,,USER22265,USD,557.65
ORD1069324,PROD105, DELL Gaming Mouse,Latin America,AR,In-Store , walmart ,Email,7/19/2020,6/20/2020,7/20/2020,2020-07-25T06:54:01.482Z,,USER45774,USD,58.19
ORD1069325,PROD107,4K Gaming Monitor ,North America , USA,Online,ebay,Social,10/23/2023,10/12/2023,10/29/2023,11/2/2023,,USER13543,USD,
ORD1069326,PROD105, Gaming Mouse ,Europe ,UK, mobile app,amazon,Social,2019-11-16T22:49:35.920Z,10/25/2019,11/23/2019,11/26/2019,,USER21625,USD,97.84
ORD1069327,PROD104, Gaming Headset, Latin America,AR , online ,amazon ,Social,12/13/2020,11/23/2020,12/19/2020,12/24/2020,,USER02958,USD,181.05
ORD1069328,PROD106, 1TB Storage ,Middle East , UAE,mobile app,eBay ,Email,2/26/2023,2023-02-20T06:17:32.702Z,3/2/2023,2023-03-05T06:17:32.702Z,,USER39593,USD,104.95
ORD1069329,PROD103,Dell Gaming Laptop,North America, Mexico,Mobile App, Walmart ,Email,3/18/2024,3/16/2024,2024-03-19T12:12:07.770Z,3/22/2024,,USER37485,USD,
ORD1069330,PROD105,Dell Mouse ,Middle East , Saudi Arabia ,Mobile App,shopify ,Email,2023-04-20T11:35:41.074Z,2023-03-31T11:35:41.074Z,4/22/2023,4/28/2023,,USER40147,USD,62.95
ORD1069331,PROD101, Nintendo Switch , North America ,US, partner ,ebay,Social,6/25/2023,6/3/2023,6/26/2023,7/2/2023,,USER47761,USD,283.83
ORD1069332,PROD105,Dell Gaming Mouse,Asia Pacific ,Singapore , In-Store,Direct,Social,8/4/2022,7/17/2022,8/9/2022,8/11/2022,,USER47049,USD,90.22
ORD1069333,PROD105, Gaming Mouse,North America,CA ,online, walmart,Email,2019-10-22T12:03:13.352Z,10/14/2019,10/24/2019,10/29/2019,,USER43399,USD,46.65
ORD1069334,PROD107,27in 4K Gaming Monitor,Middle East ,IL,Partner, walmart ,Email,8/31/2024,8/26/2024,2024-09-01T22:39:43.214Z,9/6/2024,,USER08528,USD,565.76
ORD1069335,PROD102, Xbox SeriesX, Europe ,FR, partner,Shopify,Email,3/13/2024,2/14/2024,3/17/2024,3/22/2024,,USER05957,USD,623.38
ORD1069336,PROD104, Logitech Gaming Headset,,JP,in-store ,direct,Social,9/21/2019,,9/22/2019,9/24/2019,,USER42012,USD,99.75
ORD1069337,PROD106,External Storage 1TB ,Middle East, UAE, Online ,amazon,Email,12/5/2021,2021-12-04T07:36:08.444Z,12/11/2021,,,USER22126,USD,222.19
ORD1069338,PROD103,Dell gaming laptop,North America,Canada,In-Store,eBay,Email,11/9/2022,10/20/2022,11/12/2022,2022-11-15T22:14:27.314Z,,USER49890,USD,2686.52
ORD1069339,PROD105,Dell Mouse,Asia Pacific,South Korea , in-store, eBay ,Social,9/10/2021,8/22/2021,9/11/2021,9/17/2021,10/10/2021,USER05751,USD,86.54
ORD1069340,PROD100, Play Station 5, Europe,UK, online, Direct,Email,8/1/2024,7/14/2024,8/1/2024,8/13/2024,,USER49133,USD,837.23
ORD1069341,PROD107,27in 4K gaming monitor, Middle East,UAE,partner , Walmart ,Social,6/12/2019,2019-06-07T13:40:02.892Z,6/19/2019,6/21/2019,,USER05538,USD,335.97
ORD1069342,PROD106,External Storage 1TB ,Europe ,FR,Mobile App, amazon,Email,4/23/2020,3/31/2020,4/28/2020,5/3/2020,,USER26017,USD,144.26
ORD1069343,PROD101, Nintendo switch ,Asia Pacific , Australia , Mobile App ,Walmart,Email,3/7/2020,2/16/2020,2020-03-10T18:15:26.727Z,3/13/2020,,USER07351,USD,453.6
ORD1069344,PROD107,27in 4K gaming monitor , Europe ,FR,Online, direct ,,10/10/2019,2019-09-11T17:36:44.799Z,10/14/2019,2019-10-19T17:36:44.799Z,,USER16893,USD,425.32
ORD1069345,PROD101, Switch ,Asia Pacific, Australia , in-store,Amazon ,Email,3/6/2019,2/23/2019,2019-03-07T03:43:56.912Z,3/9/2019,,USER30741,USD,323.8
ORD1069346,PROD100,Playstation 5,, UK ,online,walmart ,Social,9/17/2020,9/2/2020,9/20/2020,2020-09-24T18:27:54.565Z,,USER35115,USD,948.48
ORD1069347,PROD100,Play Station 5,Middle East ,Saudi Arabia ,Partner, Shopify ,Email,2020-10-04T05:18:44.072Z,9/22/2020,2020-10-05T05:18:44.072Z,2020-10-07T05:18:44.072Z,,USER31953,USD,656.91
ORD1069347,PROD100,Play Station 5,Middle East ,Saudi Arabia ,Partner, Shopify ,Email,2020-10-04T05:18:44.072Z,9/22/2020,2020-10-05T05:18:44.072Z,2020-10-07T05:18:44.072Z,,USER31953,USD,656.91
ORD1069349,PROD102,XBOX SERIES X ,North America,United States,Partner ,Walmart,Email,6/2/2022,5/11/2022,6/4/2022,6/7/2022,,USER21896,USD,534.55
ORD1069350,PROD101,NintendoSwitch,Asia Pacific, JP , Online,direct,Email,5/19/2021,4/29/2021,2021-05-22T12:47:42.291Z,,,USER17563,USD,472.43
ORD1069351,PROD106,External Storage 1TB,Asia Pacific , AU,In-Store,Walmart,Email,11/12/2024,11/9/2024,11/13/2024,11/15/2024,,USER38137,USD,185.7
ORD1069352,PROD103,Dell gaming laptop ,Asia Pacific , AU ,online,amazon ,Social,8/30/2021,8/9/2021,8/31/2021,9/4/2021,,USER31432,USD,2380.92
ORD1069353,PROD103,Dell Laptop, Middle East ,IL , online,Shopify ,Social,2022-03-26T14:09:08.095Z,3/16/2022,3/31/2022,4/5/2022,,USER35511,USD,1710.58
ORD1069354,PROD107,"27"" 4K monitor",Latin America, Argentina ,partner, shopify,Social,1/6/2023,12/16/2022,1/11/2023,1/14/2023,,USER20432,USD,390.02
ORD1069355,PROD104,Gaming Headset,Latin America ,CL ,Online ,Shopify,Email,1/30/2025,2025-01-09T14:21:12.323Z,2/1/2025,2/7/2025,,USER21664,USD,95.69
ORD1069356,PROD104,Gaming Headset, North America,United States,Mobile App, walmart ,,2/12/2025,2025-02-03T20:38:57.398Z,2025-02-18T20:38:57.398Z,2025-02-24T20:38:57.398Z,,USER32929,USD,90.39
ORD1069357,PROD102,XBOX SERIES X,Europe, Italy,online ,direct,Social,9/22/2022,9/21/2022,9/26/2022,2022-09-30T01:35:50.077Z,,USER31125,USD,753.96
ORD1069358,PROD105, Dell Gaming Mouse,Middle East, UAE ,in-store ,amazon,Social,11/22/2019,11/13/2019,11/24/2019,11/29/2019,,USER42368,USD,84.03
ORD1069359,PROD102,Xbox Series X,Middle East,Saudi Arabia , online ,amazon ,Email,2021-02-03T22:03:51.273Z,1/13/2021,2/6/2021,2/12/2021,,USER25645,USD,
ORD1069360,PROD107,"27"" 4K monitor",Asia Pacific , South Korea ,Online,eBay ,Social,3/12/2023,2/10/2023,3/17/2023,3/22/2023,,USER36950,USD,414.26
ORD1069361,PROD100,PlayStation5, Latin America, AR ,partner,eBay ,Social,1/18/2019,12/30/2018,1/21/2019,,,USER13734,USD,500.42
ORD1069362,PROD105, Dell Mouse,Europe,Germany,Partner , ebay ,Email,2023-02-19T23:09:01.363Z,1/27/2023,2/24/2023,2/27/2023,,USER36473,USD,66.99
ORD1069363,PROD102, Microsoft Xbox Series X,Europe,France, partner , Direct,Social,6/22/2023,6/15/2023,6/24/2023,2023-06-26T09:40:32.410Z,,USER20238,USD,421.93
ORD1069364,PROD104, logitech gaming headset ,Middle East,UAE , Partner,Direct,Social,8/2/2022,2022-07-17T12:32:08.487Z,2022-08-05T12:32:08.487Z,2022-08-08T12:32:08.487Z,,USER35685,USD,130.72
ORD1069365,PROD104,logitech gaming headset, Middle East,SA, in-store,Direct,Email,3/31/2022,3/24/2022,4/5/2022,4/8/2022,,USER44082,USD,97.87
ORD1069366,PROD103,Dell Gaming Laptop,North America ,United States, partner ,amazon,Social,2021-01-12T00:34:23.151Z,,2021-01-19T00:34:23.151Z,2021-01-24T00:34:23.151Z,,USER42626,USD,2109.93
ORD1069367,PROD104, Logitech Headset,Middle East,SA, Partner, direct ,Social,11/20/2021,11/19/2021,11/25/2021,11/27/2021,,USER12779,USD,217.54
ORD1069368,PROD104,Logitech Gaming Headset , Middle East , IL , In-Store ,direct,Email,11/2/2019,10/15/2019,11/6/2019,11/12/2019,,USER04945,USD,127.63
ORD1069369,PROD100,Playstation 5,North America,USA , online, amazon,Email,2024-04-12T04:57:09.024Z,4/9/2024,2024-04-17T04:57:09.024Z,4/23/2024,,USER31323,USD,617.67
ORD1069370,PROD103,Dell Laptop ,Middle East,Israel,Online,Direct,Social,2020-02-25T17:30:56.234Z,2/20/2020,2/28/2020,2020-03-02T17:30:56.234Z,,USER18074,USD,1770.74
ORD1069371,PROD107,27in 4K Gaming Monitor , North America,United States ,online ,Amazon ,Social,2/15/2025,2025-01-19T06:35:45.364Z,2/22/2025,,,USER10758,USD,492.44
ORD1069372,PROD100,PlayStation5,North America , Canada , partner ,ebay,Email,4/25/2022,2022-04-14T00:13:13.446Z,5/2/2022,2022-05-07T00:13:13.446Z,,USER46801,USD,692.7
ORD1069373,PROD103, Dell gaming laptop , North America ,USA,In-Store,ebay ,Email,2024-04-15T00:33:26.686Z,3/29/2024,2024-04-17T00:33:26.686Z,4/23/2024,,USER19373,usd,1514.06
ORD1069374,PROD106, 1TB Storage ,Latin America,AR, partner,Amazon,Email,8/8/2019,2019-08-06T13:27:50.197Z,8/11/2019,8/15/2019,,USER30481,USD,110.14
ORD1069375,PROD107, 27in 4K gaming monitor,Middle East, Israel, in-store,Direct,Social,8/6/2019,7/20/2019,8/8/2019,,,USER47788,USD,517.05
ORD1069376,PROD104,Logitech Gaming Headset, Asia Pacific ,Singapore, partner,shopify,Email,8/31/2024,8/21/2024,2024-09-02T06:27:51.455Z,2024-09-08T06:27:51.455Z,,USER43547,USD,139.54
ORD1069377,PROD101,NintendoSwitch ,Asia Pacific , Singapore,mobile app,eBay,,2019-09-10T21:36:19.324Z,8/28/2019,9/16/2019,9/20/2019,,USER01095,USD,410.54
ORD1069378,PROD104,Gaming Headset, Latin America , Argentina,mobile app, Walmart,,2022-10-13T07:22:56.837Z,10/12/2022,10/17/2022,2022-10-20T07:22:56.837Z,,USER30310,USD,98.12
ORD1069379,PROD103, Dell Laptop ,North America,United States , Partner , Direct,,2020-08-03T11:01:08.112Z,7/5/2020,2020-08-08T11:01:08.112Z,,,USER32896,USD,2539.12
ORD1069380,PROD104,Logitech Headset,Latin America,Chile ,online,Direct,Social,3/16/2024,2024-02-21T02:41:00.659Z,3/19/2024,3/22/2024,,USER20187,USD,78.33
ORD1069381,PROD102, Microsoft Xbox Series X , North America, USA ,in-store, Walmart ,Social,7/29/2019,7/5/2019,8/2/2019,,,USER20362,USD,445.36
ORD1069382,PROD104,Gaming Headset , Latin America, BR, in-store , ebay,Email,11/20/2019,2019-10-22T20:22:08.702Z,11/21/2019,11/24/2019,,USER48620,USD,153.79
ORD1069383,PROD104,Gaming Headset,Asia Pacific, AU , in-store,Amazon ,,7/12/2021,6/18/2021,7/14/2021,7/19/2021,,USER18942,USD,103.29
ORD1069384,PROD105,Dell Mouse, Asia Pacific,Japan,In-Store ,eBay,Social,3/27/2024,3/3/2024,4/3/2024,4/8/2024,,USER05888,USD,60.61
ORD1069385,PROD104, Logitech Headset,Middle East,SA, In-Store ,walmart ,,3/7/2020,2/14/2020,3/14/2020,3/16/2020,,USER35085,USD,104.53
ORD1069386,PROD105,DELL Gaming Mouse,Asia Pacific , Japan,Partner,ebay,Social,10/10/2021,2021-09-12T10:18:05.852Z,10/13/2021,10/17/2021,,USER09067,USD,84.39
ORD1069387,PROD105,Dell Mouse , North America,CA , In-Store , direct,Email,3/10/2019,2/13/2019,3/11/2019,2019-03-13T22:26:59.862Z,,USER03944,USD,50.92
ORD1069388,PROD106, External Storage 1TB , Latin America,AR,online ,amazon ,Social,4/3/2021,2021-03-21T00:19:41.584Z,4/9/2021,4/13/2021,,USER21279,USD,134.67
ORD1069389,PROD106, 1TB Storage, Latin America , Argentina ,partner,amazon,Email,4/1/2023,2023-03-14T21:28:43.739Z,4/8/2023,4/12/2023,2023-04-30T05:12:08.999Z,USER05367,USD,113.61
ORD1069390,PROD105,DELL Gaming Mouse, North America , Mexico , partner, walmart,Email,11/24/2023,11/15/2023,2023-11-28T15:11:37.306Z,12/4/2023,,USER39941,USD,107.42
ORD1069391,PROD103,Dell gaming laptop, Middle East ,SA,partner ,direct ,,6/15/2023,5/28/2023,2023-06-22T16:13:18.378Z,2023-06-27T16:13:18.378Z,,USER11809,USD,1120.42
ORD1069392,PROD107,27in 4K gaming monitor, Middle East, Israel,Online , Amazon,Social,1/6/2025,1/3/2025,2025-01-12T08:31:00.914Z,1/15/2025,,USER15936,USD,494.79
ORD1069393,PROD106,external storage 1tb , Asia Pacific, Japan ,partner ,Amazon,Email,1/18/2020,,1/24/2020,,,USER38250,USD,129.24
ORD1069394,PROD107, 4K Gaming Monitor,Asia Pacific, Australia,In-Store, amazon ,Social,8/6/2024,7/19/2024,8/9/2024,,,USER30503,USD,709.25
ORD1069395,PROD106, external storage 1tb , Latin America, Brazil , partner ,Walmart ,Email,8/8/2024,8/6/2024,8/9/2024,8/15/2024,,USER27757,USD,145.09
ORD1069396,PROD102,Xbox Series X,North America ,Mexico ,online,amazon,Email,6/17/2019,6/1/2019,6/20/2019,2019-06-25T18:14:58.016Z,,USER00285,USD,374.76
ORD1069397,PROD104,logitech gaming headset, Asia Pacific ,KR, online, shopify ,Social,2019-03-16T00:07:15.769Z,2/15/2019,3/19/2019,3/21/2019,,USER09086,USD,81.39
ORD1069398,PROD101,Nintendo switch, Asia Pacific,Singapore, online, shopify,Social,2/25/2024,2/24/2024,2/27/2024,2/29/2024,,USER34258,USD,376.13
ORD1069399,PROD106,External Storage ,North America ,MX,in-store ,Shopify,Email,6/17/2023,5/30/2023,6/19/2023,6/23/2023,,USER15246,USD,78.94
ORD1069400,PROD102,Microsoft Xbox Series X, Latin America , Argentina ,partner ,shopify,Social,3/26/2019,3/6/2019,4/1/2019,,5/3/2019,USER32312,USD,536.5
ORD1069401,PROD107,4K Gaming Monitor,Asia Pacific , Singapore,Online, shopify ,,9/18/2019,9/18/2019,9/22/2019,2019-09-27T11:11:46.302Z,,USER19117,USD,465.55
ORD1069402,PROD104, Logitech Gaming Headset ,Latin America,Argentina,partner, Shopify,Social,12/13/2021,11/19/2021,12/19/2021,12/21/2021,,USER27952,USD,262.74
ORD1069403,PROD103,DELL Gaming Laptop ,Europe,Germany , In-Store ,Amazon,Social,7/7/2022,6/10/2022,7/11/2022,7/14/2022,8/13/2022,USER07745,USD,1338.78
ORD1069404,PROD101,NintendoSwitch,Europe , Italy,partner , ebay ,Email,1/10/2020,1/3/2020,1/14/2020,1/17/2020,,USER16147,USD,403.02
ORD1069405,PROD107,27in 4K gaming monitor ,Asia Pacific, Singapore,Partner,ebay,Social,10/13/2020,9/17/2020,10/17/2020,2020-10-21T12:02:38.945Z,,USER19660,USD,556.58
ORD1069406,PROD103, Dell gaming laptop ,Latin America,Argentina, Partner,eBay,Email,2024-06-10T11:38:50.534Z,2024-05-21T11:38:50.534Z,6/15/2024,6/18/2024,,USER19897,USD,1336.35
ORD1069407,PROD102,Microsoft Xbox Series X, Europe, Germany,online ,Walmart,Social,2/3/2024,1/14/2024,2/6/2024,2/10/2024,,USER43517,USD,639.44
ORD1069408,PROD103,Dell Gaming Laptop,North America,MX,online, eBay ,Social,12/24/2020,11/30/2020,12/30/2020,1/2/2021,,USER29895,USD,3042.45
ORD1069409,PROD107, 4K Gaming Monitor , North America, MX , in-store,eBay,Email,9/29/2024,9/11/2024,9/30/2024,10/6/2024,,USER49447,USD,635.01
ORD1069410,PROD105,Gaming Mouse ,Asia Pacific, KR ,Partner, eBay,Email,2019-06-20T13:24:42.162Z,6/16/2019,6/22/2019,6/24/2019,,USER14961,USD,37.6
ORD1069411,PROD107,27in 4K gaming monitor ,Asia Pacific , Australia,online, shopify,Email,1/5/2024,12/25/2023,1/8/2024,1/11/2024,,,USD,504.53
