Order_id,ProductID_clean,User_id,MarketingChannel,Purchase Platform,Product_Name,Region,AccountCreationMethod,CountryCode,Currency_extracted,Price_USD,Purchase Ts,Created On,Ship Ts,Delivery Ts,Refund Ts,Time_To_ship
ORD00031957,PROD2393,USER0000007,Email Marketing,Desktop,Fashion - Backpack,Middle East,Email,IL,ILS,78.29880606,11/24/2019,10/10/2019,11/26/2019,12/5/2019,,2
ORD00098277,PROD4345,USER0000002,Facebook,Mobile App,Home - Candle,North America,Facebook OAuth,US,USD,35.84,12/31/2025,5/23/2025,,,,
ORD00032811,PROD5490,USER0000002,Email Marketing,Desktop,Fashion - Belt,Asia Pacific,Google OAuth,AU,AUD,113.9010899,12/4/2019,9/10/2019,,,,
ORD00070315,PROD8791,USER0000002,Instagram,Desktop,Home - Lamp,South America,Unknown,AR,ARS,11.97559649,10/28/2021,10/28/2021,10/30/2021,11/4/2021,,2
ORD00019244,PROD4694,USER0000075,Organic Search,Desktop,Home - Candle,Europe,Email,DE,EUR,93.64928905,7/1/2019,1/1/2019,7/2/2019,7/7/2019,,1
ORD00043610,PROD9606,USER0000003,Direct,Desktop,Fashion - Hoodie,Europe,Google OAuth,DE,EUR,74.38388622,5/2/2020,2/7/2020,5/4/2020,5/8/2020,,2
ORD00096885,PROD4054,USER0000002,Affiliate,Desktop,Beauty - Eye Shadow Palette,North America,Email,US,USD,43.08,12/31/2025,8/7/2025,1/2/2026,1/5/2026,,2
ORD00019684,PROD5597,USER0000517,Affiliate,Desktop,Electronics - Webcam,Asia Pacific,Email,IN,INR,54.83804696,7/6/2019,7/4/2019,7/10/2019,7/17/2019,7/20/2019,4
ORD00055525,PROD2094,USER0000007,Organic Search,Desktop,Fashion - Jacket,North America,Facebook OAuth,US,USD,60.55,11/20/2020,9/6/2020,,,,
ORD00011935,PROD4398,USER0000016,Organic Search,Mobile App,Fashion - Sneakers,Asia Pacific,Email,AU,AUD,53.81181749,4/19/2019,4/7/2019,4/24/2019,5/1/2019,,5
ORD00007762,PROD2627,USER0000002,Direct,Desktop,Sports - Running Shoes,Asia Pacific,Email,JP,JPY,51.42809557,3/10/2019,1/16/2019,3/14/2019,3/21/2019,,4
ORD00099720,PROD7905,USER0000002,Organic Search,Desktop,Fashion - Sunglasses,Asia Pacific,Google OAuth,JP,JPY,46.39474689,12/31/2025,11/19/2025,1/1/2026,1/11/2026,,1
ORD00086500,PROD3196,USER0000002,Direct,Mobile Web,Beauty - Eye Shadow Palette,Europe,Email,NL,EUR,61.01895732,8/25/2023,8/10/2023,8/27/2023,9/3/2023,,2
ORD00041727,PROD9506,USER0000004,Email Marketing,Desktop,Sports - Resistance Bands,North America,Email,US,USD,58.41,4/4/2020,3/5/2020,4/7/2020,4/9/2020,,3
ORD00059269,PROD2376,USER0000003,Paid Search,Mobile App,Beauty - Face Mask,North America,Email,US,USD,69.79,2/4/2021,1/14/2021,2/12/2021,2/15/2021,,8
ORD00079213,PROD9200,USER0000005,Instagram,Desktop,Home - Coffee Maker,Europe,Unknown,ES,EUR,42.85545022,8/27/2022,8/27/2022,8/29/2022,9/4/2022,,2
ORD00063443,PROD8502,USER0000009,Facebook,Desktop,Home - Coffee Maker,North America,Google OAuth,CA,CAD,62.55360702,5/6/2021,2/21/2021,5/7/2021,5/10/2021,,1
ORD00009729,PROD2262,USER0000011,Instagram,Desktop,Electronics - Laptop Stand,Europe,Unknown,FR,EUR,114.1469194,3/28/2019,3/28/2019,,,,
ORD00066699,PROD8534,USER0000003,Facebook,Desktop,Electronics - Laptop Stand,North America,Facebook OAuth,US,USD,242.37,7/23/2021,4/30/2021,7/25/2021,7/30/2021,7/31/2021,2
ORD00072089,PROD8807,USER0000006,Paid Search,Desktop,Fashion - Scarf,Europe,Facebook OAuth,GB,GBP,63.85171347,12/20/2021,7/24/2021,12/22/2021,12/25/2021,,2
ORD00072569,PROD3295,USER0000003,Organic Search,Mobile Web,Sports - Protein Powder,North America,Email,US,USD,80.5,1/3/2022,11/3/2021,1/7/2022,1/10/2022,,4
ORD00033635,PROD2798,USER0000003,Direct,Desktop,Toys - Puzzle,North America,Unknown,US,USD,43.64,12/14/2019,12/14/2019,,,,
ORD00097746,PROD6490,USER0000002,Referral,Mobile App,Sports - Water Bottle,North America,Email,US,USD,79.28,12/31/2025,10/29/2025,,,,
ORD00067842,PROD2316,USER0000007,Paid Search,Mobile Web,Electronics - Webcam,North America,Google OAuth,CA,CAD,59.21809886,8/22/2021,4/29/2021,8/23/2021,8/29/2021,,1
ORD00064025,PROD8086,USER0000007,Direct,Mobile Web,Electronics - HDMI Cable,Europe,Email,IT,EUR,134.8815165,5/21/2021,4/14/2021,,,6/15/2025,
ORD00087495,PROD6650,USER0000005,Facebook,Desktop,Electronics - Keyboard,North America,Google OAuth,US,USD,116.58,10/26/2023,8/29/2023,10/27/2023,10/31/2023,,1
ORD00054635,PROD8571,USER0000005,Organic Search,Desktop,Toys - Board Game,South America,Unknown,BR,BRL,80.85318272,11/4/2020,11/4/2020,11/7/2020,11/17/2020,11/27/2020,3
ORD00032513,PROD1380,USER0000002,Facebook,Mobile Web,Toys - Board Game,North America,Facebook OAuth,US,USD,96.71,12/1/2019,11/10/2019,12/3/2019,12/8/2019,,2
ORD00042339,PROD7020,USER0000005,Direct,Desktop,Home - Bed Sheets,North America,Email,US,USD,75.73,4/14/2020,3/18/2020,,,,
ORD00069704,PROD5530,USER0000008,Paid Search,Mobile Web,Home - Bed Sheets,Europe,Google OAuth,FR,EUR,54.05213268,10/11/2021,9/22/2021,,,,
ORD00018771,PROD5191,USER0000005,Direct,Desktop,Sports - Water Bottle,South America,Google OAuth,MX,MXN,132.563916,6/26/2019,4/2/2019,6/30/2019,7/7/2019,,4
ORD00075007,PROD8170,USER0000025,Facebook,Mobile Web,Home - Picture Frame,Africa,Email,ZA,ZAR,68.80387344,3/25/2022,1/19/2022,3/28/2022,4/5/2022,,3
ORD00063892,PROD7379,USER0000002,YouTube,Mobile App,Food - Hot Sauce,Europe,Email,GB,GBP,44.70569108,5/17/2021,4/21/2021,5/18/2021,5/24/2021,,1
ORD00079126,PROD1605,USER0000012,Organic Search,Mobile Web,Electronics - Webcam,Asia Pacific,Email,IN,INR,207.8773916,8/23/2022,3/25/2022,8/26/2022,9/1/2022,,3
ORD00085429,PROD9216,USER0000002,Direct,Mobile Web,Fashion - Sunglasses,South America,Google OAuth,BR,BRL,37.33246559,6/22/2023,6/14/2023,6/23/2023,7/2/2023,,1
ORD00004787,PROD2477,USER0000021,Paid Search,Desktop,Fashion - Hoodie,Middle East,Apple ID,SA,SAR,119.9935958,2/12/2019,1/1/2019,,,3/1/2019,
ORD00059506,PROD9817,USER0000004,Direct,Mobile Web,Beauty - Serum,North America,Facebook OAuth,US,USD,57.39,2/9/2021,1/30/2021,2/13/2021,2/15/2021,2/16/2021,4
ORD00090332,PROD8656,USER0000003,Direct,Desktop,Electronics - USB Cable,Europe,Unknown,ES,EUR,71.48104262,5/28/2024,5/28/2024,6/3/2024,6/8/2024,,6
ORD00090737,PROD2388,USER0000002,Facebook,Desktop,Beauty - Perfume,Asia Pacific,Google OAuth,SG,SGD,52.32107184,7/5/2024,5/22/2024,7/7/2024,7/15/2024,,2
ORD00015872,PROD4544,USER0000036,Organic Search,Mobile Web,Home - Lamp,Europe,Apple ID,FR,EUR,64.88151656,5/27/2019,2/4/2019,,,,
ORD00078969,PROD8740,USER0000005,Facebook,Desktop,Toys - Board Game,Europe,Email,ES,EUR,38.2819905,8/17/2022,5/31/2022,,,,
ORD00014277,PROD9385,USER0000002,Facebook,Desktop,Sports - Gym Bag,North America,Unknown,US,USD,180,5/12/2019,5/12/2019,5/15/2019,5/19/2019,5/5/2019,3
ORD00015048,PROD1391,USER0000035,Direct,Mobile App,Beauty - Serum,South America,Google OAuth,BR,BRL,56.34717046,5/19/2019,1/1/2019,5/21/2019,5/30/2019,6/2/2019,2
ORD00081744,PROD9588,USER0000002,Email Marketing,Desktop,Home - Lamp,Europe,Email,DE,EUR,53.35308054,12/15/2022,11/21/2022,12/16/2022,12/23/2022,,1
ORD00030294,PROD1627,USER0000006,Facebook,Mobile Web,Fashion - Jacket,North America,Facebook OAuth,US,USD,77.04,11/4/2019,10/19/2019,11/5/2019,11/8/2019,,1
ORD00021544,PROD4212,USER0000004,Direct,Mobile Web,Beauty - Perfume,North America,Google OAuth,US,USD,40.98,7/26/2019,3/18/2019,,,,
ORD00036876,PROD9851,USER0000002,Email Marketing,Desktop,Beauty - Face Moisturizer,North America,Email,US,USD,60.89,1/26/2020,1/23/2020,1/27/2020,1/30/2020,,1
ORD00057602,PROD0000,USER0000030,Affiliate,Mobile Web,Fashion - Hat,North America,Email,US,USD,47.83,12/31/2020,11/13/2020,1/2/2021,1/4/2021,,2
ORD00034231,PROD4041,USER0000002,Direct,Desktop,Toys - Puzzle,North America,Facebook OAuth,US,USD,61.55,12/22/2019,11/10/2019,12/23/2019,12/28/2019,,1
ORD00082135,PROD4082,USER0000005,Paid Search,Desktop,Electronics - Screen Protector,Asia Pacific,Facebook OAuth,AU,AUD,137.508855,1/1/2023,12/18/2022,1/4/2023,1/9/2023,,3
ORD00078823,PROD5745,USER0000002,Paid Search,Mobile App,Fashion - Belt,North America,Google OAuth,US,USD,32.94,8/12/2022,5/1/2022,,,,
ORD00033199,PROD8726,USER0000003,Organic Search,Desktop,Sports - Gym Bag,Middle East,Email,IL,ILS,63.22916215,12/9/2019,10/22/2019,11/12/2019,12/18/2019,,2
ORD00041925,PROD6154,USER0000011,Instagram,Mobile Web,Electronics - USB Cable,North America,Facebook OAuth,US,USD,107.44,4/7/2020,12/24/2019,4/8/2020,4/15/2020,,1
ORD00011848,PROD5546,USER0000003,Affiliate,Mobile Web,Electronics - HDMI Cable,Europe,Unknown,NL,EUR,208.8151658,4/18/2019,4/18/2019,,,,
ORD00081402,PROD2626,USER0000002,Social Media - TikTok,Mobile App,Fashion - Sneakers,Asia Pacific,Google OAuth,AU,AUD,66.31713123,11/29/2022,7/28/2022,12/5/2022,12/13/2022,,6
ORD00001648,PROD3513,USER0000007,Organic Search,Mobile Web,Home - Curtains,North America,Email,US,USD,105.28,1/15/2019,1/1/2019,,,,
ORD00090550,PROD1851,USER0000004,Paid Search,Desktop,Home - Lamp,North America,Email,US,USD,39.84,6/17/2024,2/3/2024,6/20/2024,6/25/2024,,3
ORD00027535,PROD7043,USER0000002,Paid Search,Desktop,Home - Throw Pillow,North America,Email,US,USD,126.59,10/1/2019,8/28/2019,10/5/2019,10/9/2019,10/19/2019,4
ORD00051448,PROD3047,USER0000004,Organic Search,Desktop,Beauty - Face Mask,Middle East,Email,SA,SAR,68.77499605,9/7/2020,1/19/2020,9/9/2020,9/19/2020,,2
ORD00059552,PROD3857,USER0000041,Instagram,Mobile App,Beauty - Body Lotion,Asia Pacific,Unknown,AU,AUD,26.63312995,2/10/2021,2/10/2021,2/19/2021,2/23/2021,,9
ORD00031201,PROD8840,USER0000003,Paid Search,Desktop,Electronics - Portable Charger,North America,Google OAuth,US,USD,206.63,11/15/2019,6/16/2019,11/19/2019,11/22/2019,,4
ORD00019430,PROD8784,USER0000241,Direct,Mobile App,Toys - Puzzle,Europe,Email,GB,GBP,38.08865218,7/3/2019,5/26/2019,,,,
ORD00092039,PROD5814,USER0000005,Paid Search,Mobile Web,Electronics - Laptop Stand,Europe,Google OAuth,FR,EUR,194.9763032,11/13/2024,8/2/2024,11/19/2024,11/26/2024,,6
ORD00096330,PROD3806,USER0000006,Organic Search,Desktop,Home - Curtains,North America,Facebook OAuth,US,USD,150,12/31/2025,11/14/2025,,,,
ORD00033549,PROD4374,USER0000074,Organic Search,Mobile Web,Beauty - Serum,North America,Facebook OAuth,US,USD,41.31,12/13/2019,11/26/2019,12/16/2019,12/21/2019,,3
ORD00060155,PROD3621,USER0000008,Facebook,Desktop,Beauty - Perfume,Europe,Email,DE,EUR,29.19431278,2/23/2021,2/16/2021,2/28/2021,3/4/2021,,5
ORD00064883,PROD9939,USER0000002,Organic Search,Mobile Web,Beauty - Shampoo,Asia Pacific,Apple ID,JP,JPY,74.71557262,6/9/2021,5/2/2021,,,,
ORD00027894,PROD2202,USER0000002,Direct,Mobile Web,Books - Sci-Fi Novel,Europe,Email,GB,GBP,25.47831166,10/6/2019,9/22/2019,,,,
ORD00052095,PROD9762,USER0000007,Organic Search,Mobile App,Fashion - Socks,Europe,Facebook OAuth,DE,EUR,79.71563977,9/19/2020,7/14/2020,9/24/2020,10/2/2020,,5
ORD00004210,PROD1173,USER0000002,Organic Search,Desktop,Fashion - Hat,Europe,Email,FR,EUR,90.80568716,2/6/2019,1/1/2019,,,,
ORD00021167,PROD7613,USER0000004,Facebook,Mobile App,Electronics - Phone Case,Asia Pacific,Email,IN,INR,70.02980682,7/22/2019,1/18/2019,7/25/2019,8/2/2019,,3
ORD00080329,PROD6682,USER0000003,Organic Search,Mobile App,Electronics - Phone Case,Asia Pacific,Email,AU,AUD,157.2622911,10/14/2022,9/18/2022,10/16/2022,10/23/2022,,2
ORD00066019,PROD6152,USER0000013,Facebook,Desktop,Electronics - Mouse,Asia Pacific,Facebook OAuth,AU,AUD,101.8350563,7/7/2021,4/12/2021,7/12/2021,7/17/2021,,5
ORD00074566,PROD1690,USER0000002,Facebook,Mobile Web,Sports - Running Shoes,Europe,Email,ES,EUR,114.7630331,3/11/2022,8/4/2021,,,,
ORD00057983,PROD8531,USER0000002,Display Ads,Mobile App,Sports - Gym Bag,North America,Phone,US,USD,126.59,1/8/2021,1/4/2021,,,,
ORD00072186,PROD7932,USER0000002,Organic Search,Mobile Web,Home - Curtains,North America,Unknown,US,USD,47.54,12/23/2021,12/23/2021,12/25/2021,12/27/2021,,2
ORD00025508,PROD7664,USER0000016,Social Media - TikTok,Mobile App,Home - Towel Set,North America,Google OAuth,CA,CAD,99.06825798,9/8/2019,5/8/2019,,,,
ORD00077945,PROD6865,USER0000002,Direct,Desktop,Food - Tea Set,North America,Google OAuth,US,USD,27.01,7/8/2022,11/7/2021,7/9/2022,7/12/2022,,1
ORD00019836,PROD1772,USER0000002,Facebook,Desktop,Food - Snack Mix,Asia Pacific,Email,IN,INR,21.29021205,7/7/2019,1/1/2019,7/8/2019,7/16/2019,,1
ORD00048043,PROD2257,USER0000002,Facebook,Desktop,Beauty - Nail Polish,North America,Email,US,USD,63.35,7/12/2020,6/26/2020,7/13/2020,7/17/2020,,1
ORD00036817,PROD4452,USER0000002,Paid Search,Desktop,Books - Sci-Fi Novel,North America,Email,US,USD,26.08,1/25/2020,12/14/2019,1/27/2020,2/1/2020,,2
ORD00041677,PROD7918,USER0000003,Direct,Desktop,Electronics - HDMI Cable,Europe,Email,FR,EUR,179.3957345,4/4/2020,12/26/2019,4/6/2020,4/11/2020,,2
ORD00094294,PROD4014,USER0000002,Organic Search,Desktop,Electronics - Portable Charger,North America,Email,US,USD,46.78,8/18/2025,6/30/2025,8/21/2025,8/23/2025,,3
ORD00003356,PROD7342,USER0000002,Organic Search,Mobile Web,Fashion - Jeans,Europe,Apple ID,IT,EUR,55.02369666,1/30/2019,1/1/2019,2/4/2019,2/10/2019,,5
ORD00080468,PROD6573,USER0000010,Paid Search,Mobile Web,Fashion - Hoodie,Europe,Email,DE,EUR,60.36729855,10/19/2022,7/14/2022,10/21/2022,10/24/2022,,2
ORD00006431,PROD6347,USER0000050,Facebook,Mobile Web,Home - Coffee Maker,North America,Facebook OAuth,US,USD,50.61,2/26/2019,1/1/2019,3/1/2019,3/6/2019,,3
ORD00024923,PROD6497,USER0000002,Paid Search,Mobile Web,Sports - Water Bottle,Europe,Email,DE,EUR,90.15402839,9/1/2019,7/25/2019,9/2/2019,9/7/2019,,1
ORD00090871,PROD2261,USER0000002,Display Ads,Desktop,Home - Lamp,Europe,Google OAuth,GB,GBP,45.09891675,7/16/2024,7/1/2024,7/17/2024,7/23/2024,,1
ORD00075729,PROD5728,USER0000002,Organic Search,Mobile Web,Home - Picture Frame,Europe,Facebook OAuth,ES,EUR,163.5071089,4/18/2022,2/13/2022,4/23/2022,4/30/2022,,5
ORD00027073,PROD5858,USER0000002,Paid Search,Desktop,Home - Picture Frame,North America,Google OAuth,US,USD,150,9/26/2019,5/19/2019,,,,
ORD00076181,PROD5688,USER0000002,Paid Search,Desktop,Electronics - Bluetooth Speaker,North America,Facebook OAuth,US,USD,118.35,5/4/2022,4/30/2022,5/5/2022,5/9/2022,,1
ORD00025616,PROD7643,USER0000269,Organic Search,Mobile Web,Electronics - Portable Charger,Middle East,Email,SA,SAR,168.5350051,9/9/2019,5/8/2019,,,,
ORD00094406,PROD2006,USER0000008,Direct,Desktop,Books - Mystery Novel,Asia Pacific,Email,AU,AUD,35.45415862,6/9/2025,8/9/2025,9/14/2025,9/21/2025,,8
ORD00087474,PROD3544,USER0000003,Organic Search,Mobile Web,Fashion - Sunglasses,North America,Google OAuth,US,USD,115.32,10/25/2023,10/14/2023,10/28/2023,11/1/2023,,3
ORD00098754,PROD5807,USER0000061,Direct,Desktop,Beauty - Perfume,North America,Email,US,USD,40.35,12/31/2025,8/13/2025,1/2/2026,1/6/2026,,2
ORD00027834,PROD1381,USER0000013,Facebook,Mobile Web,Beauty - Eye Shadow Palette,South America,Email,BR,BRL,53.00222137,10/5/2019,9/8/2019,10/10/2019,10/20/2019,,5
ORD00033741,PROD6869,USER0000016,Organic Search,Mobile Web,Electronics - Smart Watch,Europe,Email,IT,EUR,64.6919431,12/15/2019,11/29/2019,,,1/2/2020,
ORD00022557,PROD3152,USER0000005,Organic Search,Desktop,Beauty - Lipstick,South America,Email,AR,ARS,5.053673009,8/6/2019,7/3/2019,8/8/2019,8/15/2019,,2
ORD00071279,PROD8950,USER0000002,Organic Search,Desktop,Toys - Puzzle,North America,Apple ID,CA,CAD,38.21539358,11/26/2021,10/21/2021,11/29/2021,12/3/2021,,3
ORD00090619,PROD7398,USER0000028,Paid Search,Mobile App,Sports - Running Shoes,Europe,Facebook OAuth,ES,EUR,92.01421797,6/23/2024,3/19/2024,6/25/2024,6/29/2024,,2
ORD00057719,PROD8797,USER0000013,Paid Search,Mobile Web,Electronics - Portable Charger,North America,Unknown,US,USD,65.67,1/2/2021,1/2/2021,1/4/2021,1/10/2021,,2
ORD00028261,PROD7726,USER0000002,Organic Search,Mobile Web,Home - Towel Set,Europe,Unknown,IT,EUR,68.24644547,10/10/2019,10/10/2019,10/14/2019,10/20/2019,,4
ORD00002904,PROD5005,USER0000039,Paid Search,Desktop,  Beauty - Perfume  ,South America,Google OAuth,BR,BRL,43.81557813,1/26/2019,1/1/2019,1/28/2019,2/4/2019,,2
ORD00001109,PROD5106,USER0000007,Organic Search,Mobile Web,Electronics - Wireless Earbuds,North America,Email,CA,CAD,101.927265,1/10/2019,1/1/2019,1/14/2019,1/20/2019,,4
ORD00014528,PROD5020,USER0000002,Organic Search,Mobile Web,Home - Bed Sheets,North America,Email,US,USD,54.33,5/14/2019,3/6/2019,5/18/2019,5/21/2019,,4
ORD00040994,PROD4103,USER0000002,Paid Search,Mobile Web,Toys - Puzzle,Europe,Google OAuth,FR,EUR,109.0047393,3/25/2020,2/13/2020,3/30/2020,4/6/2020,,5
ORD00028514,PROD3413,USER0000003,Referral,Desktop,Beauty - Face Mask,Europe,Google OAuth,GB,GBP,41.0988625,10/13/2019,5/24/2019,,,,
ORD00044337,PROD1508,USER0000268,Podcast,Desktop,Electronics - Portable Charger,North America,Phone,CA,CAD,132.4306704,5/14/2020,4/1/2020,5/18/2020,5/23/2020,5/28/2020,4
ORD00017953,PROD2698,USER0000002,Paid Search,Mobile Web,Beauty - Lipstick,Europe,Email,FR,EUR,38.15165875,6/18/2019,3/8/2019,6/22/2019,6/25/2019,,4
ORD00073366,PROD2977,USER0000022,Other,Desktop,Beauty - Perfume,North America,Google OAuth,US,USD,54.5,1/28/2022,12/23/2021,1/30/2022,2/1/2022,,2
ORD00021940,PROD3874,USER0000008,Direct,Desktop,Sports - Protein Powder,North America,Email,US,USD,90.97,7/30/2019,6/11/2019,8/1/2019,8/8/2019,,2
ORD00049807,PROD5467,USER0000002,Paid Search,Mobile Web,Beauty - Face Moisturizer,North America,Apple ID,US,USD,54.65,8/11/2020,6/29/2020,8/12/2020,8/19/2020,,1
ORD00019918,PROD5216,USER0000002,Paid Search,Mobile Web,Home - Curtains,Asia Pacific,Google OAuth,AU,AUD,67.84044141,7/9/2019,1/26/2019,7/11/2019,7/18/2019,,2
ORD00087709,PROD5153,USER0023469,Email Marketing,Desktop,Beauty - Face Moisturizer,North America,Google OAuth,US,USD,68.68,11/9/2023,10/20/2023,11/11/2023,11/14/2023,,2
ORD00082431,PROD2372,USER0000002,Organic Search,Desktop,Home - Throw Pillow,North America,Email,US,USD,123.76,1/14/2023,1/2/2023,1/17/2023,1/19/2023,1/21/2023,3
ORD00099660,PROD9242,USER0000006,Organic Search,Desktop,Fashion - Hoodie,Europe,Google OAuth,GB,GBP,97.11318154,12/31/2025,12/17/2025,1/1/2026,1/4/2026,,1
ORD00042356,PROD7306,USER0000018,Organic Search,Desktop,Electronics - HDMI Cable,Europe,Facebook OAuth,EU,EUR,139.3246445,4/14/2020,1/25/2020,,,,
ORD00035480,PROD2924,USER0000003,Direct,Desktop,Sports - Dumbbells,North America,Unknown,US,USD,97.05,1/7/2020,1/7/2020,,,,
ORD00059546,PROD9800,USER0000002,Organic Search,Mobile Web,Electronics - HDMI Cable,North America,Facebook OAuth,US,USD,178.77,2/9/2021,1/6/2021,,,,
ORD00042995,PROD8056,USER0000003,Organic Search,Mobile Web,Home - Picture Frame,North America,Email,US,USD,90.65,4/23/2020,4/14/2020,,,,
ORD00065178,PROD8550,USER0000004,Direct,Desktop,Toys - Action Figure,Europe,Email,GB,GBP,45.04467873,6/16/2021,6/5/2021,6/17/2021,6/21/2021,,1
ORD00068175,PROD8899,USER0000003,Direct,Mobile App,Sports - Water Bottle,North America,Email,US,USD,81.67,8/30/2021,8/25/2021,9/5/2021,9/7/2021,,6
ORD00011422,PROD4205,USER0000017,Direct,Desktop,Fashion - Jeans,Europe,Email,GB,GBP,90.90292782,4/13/2019,3/12/2019,,,,
ORD00060137,PROD3903,USER0000002,Direct,Mobile Web,Fashion - Hoodie,North America,Phone,CA,CAD,83.08714192,2/22/2021,2/21/2021,2/26/2021,3/3/2021,,4
ORD00061500,PROD5364,USER0000003,Instagram,Mobile Web,Food - Snack Mix,Asia Pacific,Apple ID,SG,SGD,30.17152773,3/23/2021,11/24/2020,3/26/2021,3/31/2021,,3
ORD00076688,PROD5471,USER0000003,Organic Search,Mobile Web,Toys - LEGO Set,South America,Email,BR,BRL,46.02129156,5/23/2022,4/2/2022,5/26/2022,7/6/2022,,3
ORD00005485,PROD9797,USER0000003,Affiliate,Mobile Web,Electronics - Portable Charger,North America,Email,US,USD,146.94,2/18/2019,1/5/2019,2/21/2019,2/27/2019,,3
ORD00090239,PROD7029,USER0018047,Organic Search,Desktop,Fashion - Dress,Asia Pacific,Email,IN,INR,93.76023877,5/20/2024,3/1/2024,5/26/2024,5/31/2024,,6
ORD00000849,PROD7684,USER0000005,Affiliate,Mobile Web,Fashion - Hat,North America,Unknown,US,USD,82.14,1/8/2019,1/8/2019,9/1/2019,1/13/2019,,1
ORD00013864,PROD7146,USER0000113,Email Marketing,Mobile App,Fashion - Sneakers,Europe,Email,IT,EUR,127.049763,5/8/2019,4/15/2019,,,,
ORD00095428,PROD9839,USER0000011,Instagram,Mobile App,Electronics - Wireless Earbuds,North America,Email,US,USD,83.59,12/31/2025,10/25/2025,1/5/2026,1/9/2026,,5
ORD00024009,PROD8725,USER0000002,Other,Mobile App,  Fashion - Sunglasses  ,Asia Pacific,Facebook OAuth,AU,AUD,84.41263905,8/22/2019,4/26/2019,,,,
ORD00062670,PROD4115,USER0000002,Direct,Mobile Web,Beauty - Lipstick,Europe,Email,DE,EUR,44.92890993,4/19/2021,12/30/2020,4/23/2021,4/28/2021,,4
ORD00024049,PROD3746,USER0000005,Display Ads,Desktop,Beauty - Nail Polish,Middle East,Google OAuth,AE,AED,38.87254812,8/22/2019,3/10/2019,,,,
ORD00060014,PROD5941,USER0000018,Direct,Mobile Web,Sports - Gym Bag,North America,Email,US,USD,58.91,2/20/2021,2/18/2021,,,,
ORD00074607,PROD3795,USER0000003,Paid Search,Desktop,Electronics - USB Cable,Middle East,Email,AE,AED,164.4689504,3/12/2022,2/11/2022,3/13/2022,3/25/2022,,1
ORD00066947,PROD1099,USER0000002,Referral,Desktop,Home - Picture Frame,Asia Pacific,Email,IN,INR,51.91185855,7/29/2021,7/24/2021,7/30/2021,8/3/2021,,1
ORD00048919,PROD1256,USER0000018,Paid Search,Mobile Web,Beauty - Body Lotion,North America,Google OAuth,US,USD,31.32,7/27/2020,7/18/2020,8/1/2020,4/8/2020,,5
ORD00090824,PROD6327,USER0000002,Direct,Mobile Web,Electronics - Bluetooth Speaker,North America,Email,US,USD,104.7,7/12/2024,6/29/2024,7/14/2024,7/17/2024,,2
ORD00011246,PROD7716,USER0000002,Direct,Desktop,Electronics - Screen Protector,North America,Facebook OAuth,US,USD,173.14,4/12/2019,3/22/2019,4/15/2019,4/17/2019,,3
ORD00021372,PROD1881,USER0000006,Instagram,Desktop,Food - Protein Bar Box,Asia Pacific,Facebook OAuth,AU,AUD,27.64630834,7/24/2019,4/24/2019,7/27/2019,8/3/2019,,3
ORD00062345,PROD9290,USER0000008,Direct,Mobile Web,Food - Hot Sauce,Asia Pacific,Email,AU,AUD,37.77100712,4/11/2021,4/2/2021,4/12/2021,4/19/2021,4/21/2021,1
ORD00010736,PROD4288,USER0000022,Display Ads,Mobile Web,Fashion - Scarf,South America,Email,BR,BRL,28.81021693,4/7/2019,1/23/2019,4/10/2019,4/17/2019,,3
ORD00010674,PROD4004,USER0000051,Organic Search,Desktop,Electronics - Portable Charger,Asia Pacific,Email,SG,SGD,231.8931356,4/6/2019,3/31/2019,4/7/2019,4/16/2019,,1
ORD00025173,PROD5896,USER0000002,Direct,Mobile Web,Home - Candle,Europe,Phone,ES,EUR,65.61611371,9/4/2019,6/12/2019,9/10/2019,9/16/2019,,6
ORD00072005,PROD7374,USER0000006,Facebook,Mobile Web,Food - Protein Bar Box,Asia Pacific,Email,SG,SGD,52.68534751,12/17/2021,12/10/2021,12/19/2021,12/24/2021,,2
ORD00062837,PROD7718,USER0000002,Social Media - TikTok,Mobile App,Electronics - Phone Case,North America,Email,US,USD,167.52,4/22/2021,3/6/2021,4/24/2021,4/26/2021,,2
